TITLE,PUBLISHER,STORY
UPDATE 3-Venture capitalist Draper wins US bitcoin auction,Reuters,dbKBgU3kGnXHoBMuetIxzPyHmLcPM
REFILE-UPDATE 2-Venture capitalist Draper wins US bitcoin auction,Reuters,dbKBgU3kGnXHoBMuetIxzPyHmLcPM
Venture capitalist Tim Draper wins bitcoin auction,MarketWatch,dbKBgU3kGnXHoBMuetIxzPyHmLcPM
"UPDATE 2-One winner in US Marshals bitcoin sale, identity not known",Reuters,dbKBgU3kGnXHoBMuetIxzPyHmLcPM
UPDATE 1-Announcement in bitcoin sale seen later today-US Marshals Service,Reuters,dbKBgU3kGnXHoBMuetIxzPyHmLcPM
"UPDATE 1-SecondMarket, Pantera outbid in bitcoin auction",Reuters,dbKBgU3kGnXHoBMuetIxzPyHmLcPM
"UPDATE 2-Brent dips to 3-wk low below $111, Libya says oil crisis over",Reuters,dWTqY98ucGWYTtMos4hipHZv52tgM
UPDATE 2-Libya declares oil crisis over after state reclaims ports,Reuters,dWTqY98ucGWYTtMos4hipHZv52tgM
NYMEX-US oil slips towards $104 as Libyan PM declares oil crisis over,Reuters,dWTqY98ucGWYTtMos4hipHZv52tgM
"UPDATE 9-Oil falls on Libya port deal, despite US inventory drop",Reuters,dWTqY98ucGWYTtMos4hipHZv52tgM
Libyan rebels to reopen two remaining oil terminals: spokesman,Reuters,dWTqY98ucGWYTtMos4hipHZv52tgM
"Oil slips as Iraq worries fade, supply grows",MarketWatch,dWTqY98ucGWYTtMos4hipHZv52tgM
Ford's CEO Fields gets 9 pct raise in annual salary,Reuters,d-Cs8GmvKJ7SIzMkjFWksebkfCSSM
Ford CEO Fields receives $1.75 million base salary,MarketWatch,d-Cs8GmvKJ7SIzMkjFWksebkfCSSM
"UPDATE 2-Yellen drives wedge between monetary policy, financial bubbles",Reuters,dirT8LyXGDFNfjMvllfqyEVKtXqsM
How the jobs report could disrupt the market's snooze,MarketWatch,dirT8LyXGDFNfjMvllfqyEVKtXqsM
Fed's Yellen says future could hold more zero lower bound episodes,Reuters,dirT8LyXGDFNfjMvllfqyEVKtXqsM
Live blog and video of Yellen and Lagarde discussing financial stability,MarketWatch,dirT8LyXGDFNfjMvllfqyEVKtXqsM
"Yellen: Rate policy needs to focus on jobs, not stability",MarketWatch,dirT8LyXGDFNfjMvllfqyEVKtXqsM
"Yellen: Rate policy needs to focus on employment, not financial stability",MarketWatch,dirT8LyXGDFNfjMvllfqyEVKtXqsM
Five surprises that could derail higher interest rates,MarketWatch,dirT8LyXGDFNfjMvllfqyEVKtXqsM
UPDATE 2-Pimco suffers 14th month of outflows at Total Return Fund,Reuters,dRC2tvh59doyB4M5SWpd6zUimFqZM
Pimco Total Return Fund has 14th month of outflows,MarketWatch,dRC2tvh59doyB4M5SWpd6zUimFqZM
Pimco Total Return Fund had net outflows of $4.5 bln in June -Morningstar,Reuters,dRC2tvh59doyB4M5SWpd6zUimFqZM
UPDATE 2-JPMorgan's Dimon plans to use vacation for cancer treatment,Reuters,dtS1p_CVZU12qVMXG1MSUKIIXBzXM
Dimon's cancer only part of J.P. Morgan's ills,MarketWatch,dtS1p_CVZU12qVMXG1MSUKIIXBzXM
"UPDATE 4-JPMorgan's Dimon has throat cancer, to begin treatment shortly",Reuters,dtS1p_CVZU12qVMXG1MSUKIIXBzXM
UPDATE 1-JPMorgan CEO Dimon says has curable throat cancer,Reuters,dtS1p_CVZU12qVMXG1MSUKIIXBzXM
Hong Kong should cherish its standing as offshore yuan hub - China c.bank,Reuters,dkpRSIMBCMKcw0MGAdthwBjOXNMEM
CNH Tracker-Offshore yuan deposits to pick up despite hiccups in Hong Kong,Reuters,dkpRSIMBCMKcw0MGAdthwBjOXNMEM
Hong Kong stocks seesaw lower after hitting seven-month high,MarketWatch,dkpRSIMBCMKcw0MGAdthwBjOXNMEM
"UPDATE 1-HKMA intervenes as deals, China optimism spur Hong Kong dollar  ...",Reuters,dkpRSIMBCMKcw0MGAdthwBjOXNMEM
Hong Kong makes rare forex-market intervention: report,MarketWatch,dkpRSIMBCMKcw0MGAdthwBjOXNMEM
GLOBAL MARKETS-Asian stocks tread water ahead of US jobs data,Reuters,d1gpqsIu2qkadyM320qZrV7FIFUcM
"Dollar takes heart from ADP report, jobs data next test",Reuters,d1gpqsIu2qkadyM320qZrV7FIFUcM
"FOREX-Dollar takes heart from ADP report, jobs data next test",Reuters,d1gpqsIu2qkadyM320qZrV7FIFUcM
FOREX-Dollar gains on upbeat US private sector jobs data,Reuters,d1gpqsIu2qkadyM320qZrV7FIFUcM
US bond yields near lows even if jobs numbers stay rosy,Reuters,d1gpqsIu2qkadyM320qZrV7FIFUcM
FOREX-Dollar shines on strong US private sector jobs report,Reuters,d1gpqsIu2qkadyM320qZrV7FIFUcM
"U.S. Added 33330 Franchise Jobs in June, According to ADP National Franchise  ...",MarketWatch,d1gpqsIu2qkadyM320qZrV7FIFUcM
Teva files petition with US FDA against MS drug competitors,Reuters,d8OOE_w29Ze8czMKge_bvVF58-HYM
ADDING MULTIMEDIATeva Files Citizen Petition with the U.S. Food and Drug  ...,MarketWatch,d8OOE_w29Ze8czMKge_bvVF58-HYM
PRESS DIGEST - Hong Kong - July 4,Reuters,d0Y-Rp3tFWkthpM23_YWelwwKMqdM
UPDATE 1-New online service disruptions in China; activists see HK protest link,Reuters,d0Y-Rp3tFWkthpM23_YWelwwKMqdM
New swathe of online services disrupted in China; activists see HK protest link,Reuters,d0Y-Rp3tFWkthpM23_YWelwwKMqdM
Hong Kong May retail sales fall 4.1 pct yr/yr,Reuters,d0Y-Rp3tFWkthpM23_YWelwwKMqdM
PRESS DIGEST - Hong Kong - July 3,Reuters,d0Y-Rp3tFWkthpM23_YWelwwKMqdM
"Hong Kong hits seven-month high on U.S., China data",MarketWatch,d0Y-Rp3tFWkthpM23_YWelwwKMqdM
Hong Kong makes rare forex-market intervention: report,MarketWatch,d0Y-Rp3tFWkthpM23_YWelwwKMqdM
UPDATE 2-Export renewal cuts Canada's May trade gap to near zero,Reuters,dwT0WVOtzIMgcUMREnOfC3cIg2FZM
Trade gap drops 5.6% in May as exports rise,MarketWatch,dwT0WVOtzIMgcUMREnOfC3cIg2FZM
US trade deficit shrinks 5.6% in May to $44.4 billion,MarketWatch,dwT0WVOtzIMgcUMREnOfC3cIg2FZM
"WRAPUP 7-US job growth surges, unemployment rate near six-year low",Reuters,dqRVATJoCxom1UMsgJlJOxjniWl4M
"WRAPUP 6-US job growth surges, unemployment rate near six-year low",Reuters,dqRVATJoCxom1UMsgJlJOxjniWl4M
We're in the midst of the longest job-growth streak,MarketWatch,dqRVATJoCxom1UMsgJlJOxjniWl4M
Hiring booms in June as economy speeds up,MarketWatch,dqRVATJoCxom1UMsgJlJOxjniWl4M
Lenovo sees IBM server deal closing by year-end,MarketWatch,dESf_HjI1FNbIWMMieaVJOfgfm6lM
"UPDATE 1-Lenovo expects IBM, Mobility deals to be completed by year end",Reuters,dESf_HjI1FNbIWMMieaVJOfgfm6lM
SHAREHOLDER ALERT: Pomerantz Law Firm Announces the Filing of a Class  ...,MarketWatch,dv6P1GlqPymra3MZ0KZj-047qn93M
Kroger to buy online retailer Vitacost.com for $280 million,Reuters,dv6P1GlqPymra3MZ0KZj-047qn93M
Slump in Erste Bank halts European stocks rally,Reuters,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
UPDATE 5-Investors punish Erste for new emerging Europe hit,Reuters,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
Vienna stocks lose appeal as emerging Europe worries investors,Reuters,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
Raiffeisen Bank Int'l expects profit in Romania in 2014,Reuters,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
Erste Bank shares plunge on profit warning,MarketWatch,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
Plunge in Erste Bank halts European stocks rally,Reuters,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
Treichl wants to stay Erste CEO despite record loss,Reuters,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
Erste Bank shares slump after profit warning,Reuters,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
Erste tumbles in Europe after bank warns of loss,MarketWatch,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
"Erste warns of 2014 loss on Hungary, Romania hits",MarketWatch,d11BlC6PCQ4FSmMdAOPuKXIopj8aM
"UPDATE 3-Hedge fund Jana Partners to seek PetSmart sale, shares up",Reuters,dQMn-_89NPTlMwMF7VL9YMqx7wYVM
PetSmart gains on Jana stake; Lorillard rallies,MarketWatch,dQMn-_89NPTlMwMF7VL9YMqx7wYVM
PetSmart soars after revealing Jana stake,MarketWatch,dQMn-_89NPTlMwMF7VL9YMqx7wYVM
UPDATE 5-Oil drops on signs of rising supply; Brent below $111,Reuters,dmVGLh9qgVvSeAMQAv4tjFts0w6HM
Oil moves in narrow range after overnight fall,MarketWatch,dmVGLh9qgVvSeAMQAv4tjFts0w6HM
"Brent holds near $111, US oil in longest losing streak since Dec '09",Reuters,dmVGLh9qgVvSeAMQAv4tjFts0w6HM
Libya declares oil crisis over after state reclaims ports,Reuters,dmVGLh9qgVvSeAMQAv4tjFts0w6HM
Oil deepens losses as Libya agrees to open ports,MarketWatch,dmVGLh9qgVvSeAMQAv4tjFts0w6HM
"UPDATE 9-Oil falls on Libya port deal, despite US inventory drop",Reuters,dmVGLh9qgVvSeAMQAv4tjFts0w6HM
"PRECIOUS-Gold steady, seen vulnerable after strong US jobs data",Reuters,d_mZVJVxnpbhSHMQwLHGiy8pzEPFM
"PRECIOUS-Gold steady, but strong US jobs data could drag",Reuters,d_mZVJVxnpbhSHMQwLHGiy8pzEPFM
PRECIOUS-Gold slips after upbeat US nonfarm payrolls,Reuters,d_mZVJVxnpbhSHMQwLHGiy8pzEPFM
Gold futures stretch advance to fourth session,MarketWatch,d_mZVJVxnpbhSHMQwLHGiy8pzEPFM
Gold turns lower after ADP jobs data,MarketWatch,d_mZVJVxnpbhSHMQwLHGiy8pzEPFM
"Dow, S&P set new records in strong week for U.S. stocks",MarketWatch,dgsw0fJMpNJURjMEGrc2rGhl_fqZM
Laggardly Dow crosses 17000 milestone,Reuters,dgsw0fJMpNJURjMEGrc2rGhl_fqZM
Mercedes-Benz June sales up 8 pct on year to 142136 vehicles,Reuters,df4PvDrGEJsoHQMFmrUP9TEtPSi5M
Mercedes-Benz sales surge 13% on Asian demand,MarketWatch,df4PvDrGEJsoHQMFmrUP9TEtPSi5M
Newscast: ADM strikes a flavorful deal for $3B,MarketWatch,dZEoQtgqqTc0zGMzU5yDMgvoX_WkM
UPDATE 4-US agribusiness ADM to acquire Wild Flavors for $3 bln,Reuters,dZEoQtgqqTc0zGMzU5yDMgvoX_WkM
CORRECTED-UPDATE 1-ADM buys ingredients company Wild Flavors for  ...,Reuters,dZEoQtgqqTc0zGMzU5yDMgvoX_WkM
Archer Daniels Midland agrees to buy Wild Flavors,MarketWatch,dZEoQtgqqTc0zGMzU5yDMgvoX_WkM
UPDATE 1-UK sees surprise slump in May factory output,Reuters,dcRuTLI3r4iyNcMn1d0EaJp_u-3QM
UK factory output falls unexpectedly in May,MarketWatch,dcRuTLI3r4iyNcMn1d0EaJp_u-3QM
UPDATE 3-Smartphones weigh on Samsung Elec as guidance disappoints,Reuters,dl2OYqnKtdzYK0MZNgYUO0F03ZCeM
"S.Korean stocks finish flat after Samsung Elec's grim Q2 guidance, won eases",Reuters,dl2OYqnKtdzYK0MZNgYUO0F03ZCeM
S.Korea stocks edge down after Samsung Elec's weak Q2 earnings guidance,Reuters,dl2OYqnKtdzYK0MZNgYUO0F03ZCeM
Samsung blames weaker demand for outlook cut,MarketWatch,dl2OYqnKtdzYK0MZNgYUO0F03ZCeM
Samsung Electronics says Q2 operating profit likely fell 24.5 pct,Reuters,dl2OYqnKtdzYK0MZNgYUO0F03ZCeM
Samsung Electronics says second quarter operating profit likely fell 24.5 percent,Reuters,dl2OYqnKtdzYK0MZNgYUO0F03ZCeM
Samsung tips worse-than-expected profit drop,MarketWatch,dl2OYqnKtdzYK0MZNgYUO0F03ZCeM
UPDATE 1-Air France warns on profit as overcapacity hits prices,Reuters,dol5L6_BURPZdlMMmiyBEQ7rMFoFM
Air France-KLM lowers 2014 earnings guidance,MarketWatch,dol5L6_BURPZdlMMmiyBEQ7rMFoFM
UPDATE 4-Brent oil hits fresh 1-month low under $110 in 7-day slide,Reuters,d19uy9lutvN2C3Mahq3GAmURqqSvM
Oil futures fall on Libyan supply expectations,MarketWatch,d19uy9lutvN2C3Mahq3GAmURqqSvM
NYMEX-US crude dips towards $103 as supplies set to rise,Reuters,d19uy9lutvN2C3Mahq3GAmURqqSvM
"UPDATE 9-Brent, US crude oil fall as supply fears fade",Reuters,d19uy9lutvN2C3Mahq3GAmURqqSvM
Oil settles at one-month low; natural gas tumbles,MarketWatch,d19uy9lutvN2C3Mahq3GAmURqqSvM
Oil edges lower after Libya lifts force majeure,MarketWatch,d19uy9lutvN2C3Mahq3GAmURqqSvM
Brent trades near 3-wk low just above $110; Libya could boost supply,Reuters,d19uy9lutvN2C3Mahq3GAmURqqSvM
Alcoa shares rise after earnings top Street view,MarketWatch,dtIm2VE5SyrOGvMnAwygiwqt4U1oM
UPDATE 3-Alcoa pledges finished products push as results beat Wall Street,Reuters,dtIm2VE5SyrOGvMnAwygiwqt4U1oM
Tesla sued in China; Groupon gets upgrade,MarketWatch,dtIm2VE5SyrOGvMnAwygiwqt4U1oM
"Alcoa, Allergan and PetSmart are stocks to watch",MarketWatch,dtIm2VE5SyrOGvMnAwygiwqt4U1oM
US stocks: Futures slip; ADM in $3 billion deal,MarketWatch,dtIm2VE5SyrOGvMnAwygiwqt4U1oM
UPDATE 2-Amazon courts Hachette authors by proposing they keep e-book  ...,Reuters,djB9LBsrA_0TyHM5hCZ0Jo3ZOqBnM
Amazon offers authors 100% of sales amid dispute,MarketWatch,djB9LBsrA_0TyHM5hCZ0Jo3ZOqBnM
S.Korean stocks end down after worst day in almost 2 weeks,Reuters,d43cbo-PKndaGSM6v01FuHMCaQ3AM
S.Korea stocks set for worst day in 2 weeks; won flat,Reuters,d43cbo-PKndaGSM6v01FuHMCaQ3AM
REFILE-WRAPUP 1-Incoming S. Korean minister cites weak economy; Samsung  ...,Reuters,d43cbo-PKndaGSM6v01FuHMCaQ3AM
"Samsung sees another profit dip, cites weak demand",MarketWatch,d43cbo-PKndaGSM6v01FuHMCaQ3AM
"Incoming South Korean minister cites weak economy; Samsung, retail lag",Reuters,d43cbo-PKndaGSM6v01FuHMCaQ3AM
"WRAPUP 1-Incoming S. Korean minister cites weak economy; Samsung, retail lag",Reuters,d43cbo-PKndaGSM6v01FuHMCaQ3AM
Samsung tips worse-than-expected profit drop,MarketWatch,d43cbo-PKndaGSM6v01FuHMCaQ3AM
SE Asia Stocks -Mixed; Manila shares fall on concerns over weak China demand,Reuters,dpXIE2Bj1Tjn35MEY-xCskzKo9DuM
GLOBAL MARKETS-Asian stocks extend drop after cool Chinese price data,Reuters,dpXIE2Bj1Tjn35MEY-xCskzKo9DuM
"Hong Kong shares fall with Tencent a big drag, China slips",Reuters,dpXIE2Bj1Tjn35MEY-xCskzKo9DuM
Hong Kong stocks fall further after China data,MarketWatch,dpXIE2Bj1Tjn35MEY-xCskzKo9DuM
"Better labor, inflation data likely temporary: Fed's Kocherlakota",Reuters,dNJB5f4GzH0jTlMeEyWcKVpMod5UM
"'Unusual' mix of negative growth, strong jobs: Fed's Kocherlakota",Reuters,dNJB5f4GzH0jTlMeEyWcKVpMod5UM
"Unusual mix of negative growth, strong jobs -Fed's Kocherlakota",Reuters,dNJB5f4GzH0jTlMeEyWcKVpMod5UM
US economic growth to continue at modest pace - Fed's Lacker,Reuters,dNJB5f4GzH0jTlMeEyWcKVpMod5UM
UPDATE 1-Lacker says inflation moving toward Fed's target,Reuters,dNJB5f4GzH0jTlMeEyWcKVpMod5UM
"Fed must be pre-emptive, hiking rate before inflation emerges: Lacker",MarketWatch,dNJB5f4GzH0jTlMeEyWcKVpMod5UM
"US STOCKS-Wall St falls in broad weakness, Dow below 17000",Reuters,djcW5_rWDRB_FJMiIFS9RQtqO1mNM
"US STOCKS-Wall St slumps in broad decline, Dow under 17000",Reuters,djcW5_rWDRB_FJMiIFS9RQtqO1mNM
"S&P 500, Nasdaq retest major support",MarketWatch,djcW5_rWDRB_FJMiIFS9RQtqO1mNM
US STOCKS SNAPSHOT-Wall St opens lower as earnings loom,Reuters,djcW5_rWDRB_FJMiIFS9RQtqO1mNM
"US STOCKS-Futures point to lower open, investors await earnings",Reuters,djcW5_rWDRB_FJMiIFS9RQtqO1mNM
US STOCKS-Wall St drops as cyclicals weigh; small-caps lag,Reuters,djcW5_rWDRB_FJMiIFS9RQtqO1mNM
US STOCKS SNAPSHOT-Wall St pulls back from record levels,Reuters,djcW5_rWDRB_FJMiIFS9RQtqO1mNM
Stock valuations riding on stellar earnings performance,MarketWatch,djcW5_rWDRB_FJMiIFS9RQtqO1mNM
"UPDATE 2-China June consumer inflation cools, more stimulus expected",Reuters,dSKpO-yWIYdNCiMO6VEaOPpk0oP7M
"China's inflation eases (for now), leaving room for stimulus",MarketWatch,dSKpO-yWIYdNCiMO6VEaOPpk0oP7M
"CORRECTED-UPDATE 1-China June consumer inflation cools, more stimulus  ...",Reuters,dSKpO-yWIYdNCiMO6VEaOPpk0oP7M
"China June CPI rises 2.3 pct y/y, slightly less than forecast",Reuters,dSKpO-yWIYdNCiMO6VEaOPpk0oP7M
"China consumer inflation, wholesale deflation both ease",MarketWatch,dSKpO-yWIYdNCiMO6VEaOPpk0oP7M
Citigroup may pay $7 billion to resolve US mortgage probes: source,Reuters,dpAW9MWa0Awt8CMFxKchcYJ5z6qIM
Citi near $7 billion deal to resolve mortgage probe,MarketWatch,dpAW9MWa0Awt8CMFxKchcYJ5z6qIM
UPDATE 1-AbbVie forced to retract comments in Shire takeover fight,Reuters,dlknCqBVrOVJ4WMTGn5UzGeYobmoM
AbbVie forced to retract comments in Shire takeover fight,Reuters,dlknCqBVrOVJ4WMTGn5UzGeYobmoM
UPDATE 4-AbbVie hikes bid for drugmaker Shire to $51 billion,Reuters,dlknCqBVrOVJ4WMTGn5UzGeYobmoM
AbbVie says hostile move on Shire remains an option,Reuters,dlknCqBVrOVJ4WMTGn5UzGeYobmoM
Shire shares rise in premarket trade after AbbVie ups buyout bid by 11%,MarketWatch,dlknCqBVrOVJ4WMTGn5UzGeYobmoM
UPDATE 4-American Apparel strikes deal with largest shareholders,Reuters,dYAGDT_Vz7Pb6SM_5UHKNv645DAVM
UPDATE 3-American Apparel strikes deal with largest shareholders,Reuters,dYAGDT_Vz7Pb6SM_5UHKNv645DAVM
Investigation into American Apparel's ex-CEO to wrap up soon,Reuters,dYAGDT_Vz7Pb6SM_5UHKNv645DAVM
American Apparel gets $25 million from hedge fund,MarketWatch,dYAGDT_Vz7Pb6SM_5UHKNv645DAVM
Fed plans to end bond purchases in October,MarketWatch,dXszqDf4846Op3Mmpkp6XPRRaOFgM
Selected highlights from the Fed minutes,MarketWatch,dXszqDf4846Op3Mmpkp6XPRRaOFgM
"Fed mulls policy exit, eyes end of asset purchases",Reuters,dXszqDf4846Op3Mmpkp6XPRRaOFgM
"UPDATE 2-Fed mulls policy exit, eyes October end of asset purchases",Reuters,dXszqDf4846Op3Mmpkp6XPRRaOFgM
REFILE-TREASURIES-US bond prices rise as Fed hints no hurry to hike rates,Reuters,dXszqDf4846Op3Mmpkp6XPRRaOFgM
Treasurys swing higher after Fed minutes,MarketWatch,dXszqDf4846Op3Mmpkp6XPRRaOFgM
Fed plans to end taper in October: minutes,MarketWatch,dXszqDf4846Op3Mmpkp6XPRRaOFgM
China June daily crude oil imports down 7.8 pct on month,Reuters,dnRsrH4btw6fzzMSx1iy1g4n_HunM
"UPDATE 2-China June trade data misses forecasts, doubts over economy linger",Reuters,dnRsrH4btw6fzzMSx1iy1g4n_HunM
"China's exports, trade surplus miss forecasts",MarketWatch,dnRsrH4btw6fzzMSx1iy1g4n_HunM
China June crude-oil imports up 5% on year,MarketWatch,dnRsrH4btw6fzzMSx1iy1g4n_HunM
"UPDATE 1-China June exports grow less than expected, doubts over economy  ...",Reuters,dnRsrH4btw6fzzMSx1iy1g4n_HunM
"China June exports up 7.2 pct y/y, imports up 5.5 pct",Reuters,dnRsrH4btw6fzzMSx1iy1g4n_HunM
UPDATE 2-Japan May core machinery orders' record fall casts shadow over  ...,Reuters,djYopYCTJLOasRMH-QUElk3QTsTeM
Japan May core machinery orders dive almost 20%,MarketWatch,djYopYCTJLOasRMH-QUElk3QTsTeM
Japan May core machinery orders unexpectedly fall 19.5 pct mth/mth,Reuters,djYopYCTJLOasRMH-QUElk3QTsTeM
UPDATE 3-BOJ says inflation to stay above 1 pct despite cut in GDP forecast,Reuters,dmAZK2qQ60cmnrM57yeDe3ZXljKsM
HIGHLIGHTS 5-BOJ Governor Kuroda comments at news conference,Reuters,dmAZK2qQ60cmnrM57yeDe3ZXljKsM
"BOJ says recovery, inflation on track despite tax hike",Reuters,dmAZK2qQ60cmnrM57yeDe3ZXljKsM
Nikkei rises to 1-1/2-week high on US optimism; BOJ gets muted reaction,Reuters,dmAZK2qQ60cmnrM57yeDe3ZXljKsM
"Bank of Japan trims growth forecast, holds policy steady",MarketWatch,dmAZK2qQ60cmnrM57yeDe3ZXljKsM
"RPT--Hong Kong shares end higher, China Mobile leads again",Reuters,dNLPN5SYz6dw2OMxtHAT2tE8wWeXM
Hong Kong stocks extend gains on auto rally,MarketWatch,dNLPN5SYz6dw2OMxtHAT2tE8wWeXM
"UPDATE 3-Brent oil slips below $106.50, ample supplies outweigh Libya strife",Reuters,dDbZs5yNvMXdzyM2eLkppVUBnmu6M
"Oil futures choppy amid soft demand, politics",MarketWatch,dDbZs5yNvMXdzyM2eLkppVUBnmu6M
MARKET EYE-Indian bond yields edge lower on fall in inflation,Reuters,dDbZs5yNvMXdzyM2eLkppVUBnmu6M
"NYMEX-US crude at over $101 on Libya, Iraq supply concern, US inventory  ...",Reuters,dDbZs5yNvMXdzyM2eLkppVUBnmu6M
UPDATE 7-Oil inches up as signs of healthy supply tempered by Libya,Reuters,dDbZs5yNvMXdzyM2eLkppVUBnmu6M
Oil choppy as markets weigh geopolitical risks,MarketWatch,dDbZs5yNvMXdzyM2eLkppVUBnmu6M
NYMEX-US crude inches up towards $101; geopolitical risk in focus,Reuters,dDbZs5yNvMXdzyM2eLkppVUBnmu6M
Blockbuster Bakken deal may put a bit more oil in traders' hands,Reuters,dap7TgQqIJKCXtMuS6rCqs8qAoRkM
Whiting Pete agrees to buy Kodiak Oil & Gas,MarketWatch,dap7TgQqIJKCXtMuS6rCqs8qAoRkM
"UPDATE 2-Whiting to buy Kodiak for $3.8 bln, create No. 1 Bakken producer",Reuters,dap7TgQqIJKCXtMuS6rCqs8qAoRkM
US stocks: Dow closes above 17000,MarketWatch,dMwzWyjelhqNUQMnZaySeenA7HLSM
"US STOCKS-Wall St closes higher on Citi earnings, healthcare M&A",Reuters,dMwzWyjelhqNUQMnZaySeenA7HLSM
"US STOCKS SNAPSHOT-Wall Street ends higher on M&A, Citi earnings",Reuters,dMwzWyjelhqNUQMnZaySeenA7HLSM
"US STOCKS-Wall St opens higher on M&A, Citi earnings",Reuters,dMwzWyjelhqNUQMnZaySeenA7HLSM
Debt purchases are within ECB's mandate: Draghi,MarketWatch,dNVP3c9lv5aP-bM47K66lDEizKCLM
Euro zone bond yields dip as ECB's Draghi reaffirms possibility of QE,Reuters,dNVP3c9lv5aP-bM47K66lDEizKCLM
"GLOBAL MARKETS-Stocks, bonds edge up after Draghi, data eyed",Reuters,dNVP3c9lv5aP-bM47K66lDEizKCLM
ECB liquidity plan to be reflected in euro: report,MarketWatch,dNVP3c9lv5aP-bM47K66lDEizKCLM
Draghi says has no plans to leave the ECB,Reuters,dNVP3c9lv5aP-bM47K66lDEizKCLM
UPDATE 1-ECB's Draghi says appreciated euro a risk to recovery,Reuters,dNVP3c9lv5aP-bM47K66lDEizKCLM
European stocks bruised by weak German sentiment data,MarketWatch,d2xz_PR6bEUQrfMJCp5whorBe1CrM
UPDATE 1-German investor morale drops to lowest in 1-1/2 years in July,Reuters,d2xz_PR6bEUQrfMJCp5whorBe1CrM
German investor morale drops to lowest in 1-1/2 years in July,Reuters,d2xz_PR6bEUQrfMJCp5whorBe1CrM
"Apple, IBM team up to create apps, sell phones",MarketWatch,dYFSM9IPBVus5CM3Nb_sp74vC4BMM
UPDATE 1-IBM to offer iPads and iPhones for business users,Reuters,dYFSM9IPBVus5CM3Nb_sp74vC4BMM
Blackberry US shares fall after the bell,Reuters,dYFSM9IPBVus5CM3Nb_sp74vC4BMM
"UPDATE 4-Yahoo to keep more of Alibaba, share half of IPO proceeds",Reuters,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
"Yahoo to keep more of Alibaba, share half of IPO proceeds",Reuters,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
"UPDATE 2-Yahoo amends deal with Alibaba, misses Wall St revenue target",Reuters,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
Yahoo's Mayer has nothing to celebrate,MarketWatch,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
"Yahoo, Intel results on tap in after hours",MarketWatch,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
Yahoo advertising declines to weigh on revenue,MarketWatch,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
"Tech stocks waver ahead of Yahoo, Intel reports",MarketWatch,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
"Updates, advisories and surprises",MarketWatch,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
"Yahoo: Focus on Alibaba, display business",MarketWatch,dN3lcpsGAo8QJGM3cPj_gL-gci9iM
UPDATE 3-Novartis and Google to develop 'smart' contact lens,Reuters,d7pENdSrXiC9BnMxhvVtJ38G9qVCM
"Novartis to license Google ""smart lens"" technology",MarketWatch,d7pENdSrXiC9BnMxhvVtJ38G9qVCM
Alibaba pushes further into entertainment,MarketWatch,d8cAnd671i7vzeM4w_cldw7JkDFYM
"UPDATE 1-Lions Gate, Alibaba to offer joint subscription TV streaming service in  ...",Reuters,d8cAnd671i7vzeM4w_cldw7JkDFYM
UPDATE 1-US official warns of lawsuit as BofA mortgage talks stall,Reuters,d_LF_1UpoQ2iK5Mu50mFoQ0wkXbeM
US official warns of lawsuit as BofA mortgage talks stall,Reuters,d_LF_1UpoQ2iK5Mu50mFoQ0wkXbeM
US official warns banks of lawsuits over mortgage misconduct,Reuters,d_LF_1UpoQ2iK5Mu50mFoQ0wkXbeM
UPDATE 1-BofA pays AIG $650 million to settle mortgage disputes,Reuters,d_LF_1UpoQ2iK5Mu50mFoQ0wkXbeM
"Bank of America, DoJ discuss mortgage settlement",MarketWatch,d_LF_1UpoQ2iK5Mu50mFoQ0wkXbeM
BofA pays AIG $650 million to settle mortgage disputes,Reuters,d_LF_1UpoQ2iK5Mu50mFoQ0wkXbeM
Bank of America profit falls 43% on legal charges,MarketWatch,d_LF_1UpoQ2iK5Mu50mFoQ0wkXbeM
Who's afraid of Janet Yellen?,Reuters,d_6QnkHd8ScDmCMnQBi8D4PjJtN5M
SAFT ON WEALTH-Who's afraid of Janet Yellen?,Reuters,d_6QnkHd8ScDmCMnQBi8D4PjJtN5M
FOREX-Dollar up on US rate speculation after Yellen comments,Reuters,d_6QnkHd8ScDmCMnQBi8D4PjJtN5M
"Benchmark Treasurys rise after data, Fed",MarketWatch,d_6QnkHd8ScDmCMnQBi8D4PjJtN5M
Highlights: Yellen's Q&A testimony to House panel,Reuters,d_6QnkHd8ScDmCMnQBi8D4PjJtN5M
